,x,y,label
heating,6.000471,1.678624,-1
economic aspect,2.9450803,4.318963,52
energy resource,7.244149,3.6303923,-1
heating,5.9993362,1.6792123,-1
nonhuman,10.330528,12.285279,-1
sewage treatment,4.9378324,5.3185077,48
theoretical study,7.7624946,2.3696938,27
therapy,3.615567,3.7212436,-1
decision theory and analysis - applications,3.6072235,3.3660448,-1
"natural gas, liquefied - storage",5.478759,2.5814905,-1
probability - evaluation,3.4239664,3.2187917,-1
accident risk,6.6221685,2.4489975,-1
conflicts of interest,2.8198464,4.4485583,52
low-probability events,3.4584267,3.2238467,-1
risk acceptability,0.9670225,7.389854,-1
risk assessment,-5.8607883,2.5272973,25
accidents,12.048798,-0.6758801,-1
accident,6.6503587,2.325224,-1
compensation,3.9627311,4.140152,-1
decision,3.8100116,3.6766531,-1
economic aspect,2.9448915,4.3188834,52
geographic distribution,4.2255335,3.441762,-1
human,2.0327666,7.475755,1
insurance,3.2426863,4.879942,57
nonbiological model,3.6217666,2.6485941,-1
prevention,4.8876743,3.1576705,-1
risk assessment,-5.825008,2.5468342,25
short survey,8.0511,5.7523494,-1
united states,3.198536,6.9978657,10
compressors - approximation theory,3.2757423,2.931873,-1
heat pump systems,3.9698825,2.6928623,-1
natural gas pipelines,6.881591,1.8587818,-1
organic compounds,4.548387,3.484048,-1
water analysis,1.4286025,0.084977984,-1
natural gas,10.115671,-6.2125683,11
organic compound,4.5466256,3.4948132,-1
gas chromatography,4.204954,2.1496282,-1
mass spectrometry,3.6178572,2.3299973,-1
methodology,-0.36355925,4.7118154,23
nonhuman,10.3298855,12.285882,-1
pipeline,6.9248915,1.7998002,-1
theoretical study,7.7632036,2.3678536,27
waste water,6.6692176,1.6191264,-1
natural gas well - corrosion,9.983326,-6.046194,11
stainless steel,4.486168,2.3229775,-1
natural gas wells - corrosion,7.4265385,-0.37248033,32
steel vs 22,4.4848833,2.3228097,-1
stainless steel,4.4859123,2.3226275,-1
agricultural development,3.7306318,4.082578,-1
agriculture,3.771754,7.3007154,-1
article,4.2816553,1.3555431,22
asia,1.0442624,10.992222,-1
carrying capacity,3.4569783,2.211738,45
china,-1.9387771,-3.6382723,-1
developing country,7.5894103,9.247168,-1
development planning,3.330826,3.8980587,-1
eastern asia,4.451579,1.6757407,32
economic development,2.8490858,3.9905927,52
economic factors,2.7873554,4.4602675,52
economics,6.5047107,0.6681413,-1
energy resource,7.243134,3.6313045,-1
environment,6.3715153,1.315456,-1
environmental protection,6.299917,-1.5867951,-1
far east,6.3546677,-1.0938922,-1
land supply,3.8906221,4.096958,-1
macroeconomic factors,2.7865012,4.461538,52
natural resources,0.7329532,4.833912,-1
policy,4.495815,3.9431326,-1
rural development,3.7299361,4.0842066,-1
water supply,-2.462763,9.431189,-1
agricultural development,3.7299943,4.082939,-1
asia,1.0443505,10.992348,-1
carrying capacity,3.4578857,2.2122495,45
china,-1.9362041,-3.6353948,-1
developing countries,8.765583,-5.3844056,-1
development planning,3.3310328,3.8987377,-1
eastern asia,4.4516044,1.6757321,32
economic development,2.848885,3.989988,52
economic factors,2.7875674,4.4597445,52
energy supply,3.2554436,2.3106427,45
environment,6.3725343,1.3146762,-1
land supply,3.890446,4.0969048,-1
macroeconomic factors,2.786731,4.461149,52
natural resources,0.73293436,4.833922,-1
rural development,3.7297733,4.0835323,-1
water supply,-2.4611616,9.42955,-1
agriculture,3.7717896,7.300638,-1
asia,1.0443964,10.992413,-1
china,-1.9391388,-3.6382918,-1
conservation of natural resources,0.732959,4.8339195,-1
developing countries,8.7670145,-5.382926,-1
economics,6.504717,0.6681421,-1
energy-generating resources,7.246189,3.6287847,-1
english abstract,7.335918,-0.8963673,-1
environment,6.373124,1.3141159,-1
far east,6.354649,-1.0938767,-1
social planning,3.7068276,3.883932,-1
water supply,-2.4618175,9.430228,-1
austria,-0.9470415,0.5111389,36
cost benefit analysis,2.6789815,2.125703,-1
economic aspect,2.94513,4.318773,52
engineering,2.9034424,4.232913,-1
heating,5.9915857,1.6877846,-1
hospital management,3.3450897,4.4646664,57
nonhuman,10.336497,12.27932,-1
organization and management,3.6543255,4.1854944,-1
short survey,8.051113,5.752346,-1
bronchodilating agent,3.314997,4.3478703,44
natural gas,10.194874,-6.2279077,11
bronchus hyperreactivity,4.6379223,2.4906027,53
child,-1.730776,5.288061,6
cooking,14.943694,6.7101398,9
etiology,3.342611,3.9228606,-1
human,2.0257797,7.489244,1
human experiment,8.904669,6.4518647,-1
lung function,3.6628597,2.5089743,-1
normal human,2.0324223,7.4864316,1
passive smoking,8.83188,10.672755,-1
respiratory system,3.7035053,2.6208713,-1
respiratory tract disease,4.5721807,2.8629088,-1
school child,3.4231029,0.5075705,-1
smoking,8.833649,10.670987,-1
natural gas,10.0799885,-6.1508226,11
clinical article,2.953887,4.390485,-1
epidemiology,-4.5828476,2.9498527,-1
human,2.0297322,7.5565314,1
mortality,2.726346,-3.8922105,31
normal human,2.0274692,7.490325,1
occupational health,4.564976,9.279141,-1
adolescent,15.706378,4.8404765,-1
adult,14.253569,2.3267877,20
aged,4.0147223,3.887864,4
fossil fuels,6.297907,-5.7920756,2
"history of medicine, 20th cent.",3.1507952,4.241163,57
human,2.0073323,7.580939,1
middle age,3.9397147,1.2251171,12
missouri,1.2118038,-0.7947256,36
occupational diseases,6.7834516,-2.895037,-1
occupations,7.7067666,0.52142787,-1
prospective studies,7.7320123,0.59082633,-1
risk,0.9650429,7.3920693,-1
united states,3.2057912,6.9944167,10
natural gas,10.214418,-6.275831,11
age,3.8974228,1.2361456,12
aged worker,4.019596,3.8863423,4
clinical article,2.9556794,4.3957577,-1
disability pension,4.64231,9.095126,-1
human,1.9917625,7.4521365,1
retirement,6.6861267,5.70768,-1
"accidents, occupational",4.85725,3.190516,-1
adolescent,15.706413,4.845938,-1
adult,14.316429,2.2613833,20
disability evaluation,-5.7013927,2.6468236,25
fossil fuels,6.3063817,-5.781422,2
human,1.9804775,7.4636617,1
middle age,3.9383178,1.2242746,12
occupational diseases,6.783176,-2.8947031,-1
retirement,6.6856856,5.708369,-1
united states,3.1976225,6.9936996,10
workers' compensation,3.8393114,4.0855885,-1
gas turbine power plants - site selection,4.858067,2.6820688,51
nuclear power plants - site selection,4.8129582,3.3893912,49
risk acceptability,0.96461254,7.3928437,-1
risk assessment,-5.834257,2.5374494,25
risk factors,0.97412103,7.3810763,-1
risk perception,4.0990047,3.5461226,-1
human engineering,2.9164863,4.2254224,-1
environmental planning,3.6725693,4.0597606,-1
geographic distribution,4.225579,3.4418166,-1
human,1.9135233,7.565721,1
normal human,2.0270455,7.490194,1
nuclear power plant,4.8100643,3.4172328,-1
psychological aspect,3.638708,3.9519835,-1
public opinion,3.9021506,3.901711,-1
risk factor,0.61449844,-4.953166,-1
short survey,8.05111,5.75235,-1
social aspect,3.7135584,3.881653,-1
energy conservation,3.9896598,1.0877258,-1
fuel economy,7.8657923,6.9125957,-1
natural gas,10.199904,-6.283076,11
oil fuel,2.7454927,5.6725845,35
boiler firing,5.3497653,2.3889012,-1
natural gas deposits,6.6442814,2.979512,-1
oil fields,3.399503,3.3498812,-1
geophysics,3.509393,4.4786577,47
housing - ussr,-1.722128,9.586929,-1
industrial hygiene - ussr,-0.37907392,8.6514635,-1
technology - economic and sociological effects,2.6285598,3.954061,-1
work-rest scheduling,3.992774,3.4436433,58
natural gas pipelines,6.8727045,1.8703386,-1
petroleum,7.0751057,7.390734,34
article,4.2643404,1.3877574,22
engineering,2.903247,4.2328386,-1
fatigue,4.8297687,2.5371099,53
occupational disease,6.78336,-2.895276,-1
rest,4.1352086,3.4472146,58
ussr,4.1629987,1.5006411,-1
welding,4.1777496,3.0123599,-1
engineering,2.903914,4.232615,-1
fatigue,4.832986,2.534442,53
occupational diseases,6.7830777,-2.8947136,-1
petroleum,7.081961,7.378417,34
rest,4.129871,3.4526658,58
ussr,4.168207,1.4952377,-1
welding,4.1779914,3.0112822,-1
industrial hygiene - ussr,-0.3791832,8.651533,-1
hothouses,-1.3645881,2.678745,42
heating,6.0027275,1.6771774,-1
fossil fuel,-0.50604856,12.015608,-1
adult,14.310503,2.2715106,20
article,4.281266,1.3957677,22
climate,2.370464,5.0542116,-1
heating,6.001356,1.678876,-1
housing,-1.7650479,9.614712,-1
human,1.9460644,7.4846807,1
methodology,-0.36178684,4.710363,23
microclimate,2.4487884,4.9437723,46
occupational medicine,4.5651927,9.272748,-1
plant,4.9000764,3.1528206,51
adult,14.309345,2.2730513,20
climate,2.3703449,5.054299,-1
english abstract,7.3349566,-0.89535546,-1
fossil fuels,6.3083653,-5.780615,2
heating,6.0006585,1.6794806,-1
housing,-1.7616991,9.611532,-1
human,1.9814316,7.4644156,1
microclimate,2.448795,4.9438334,46
middle age,3.9439921,1.2229185,12
occupational medicine,4.5638437,9.275262,-1
plants,4.864589,3.1880052,51
sea water,4.476265,4.548037,47
animal,7.4209294,2.664288,-1
article,4.309049,1.3959254,22
catering service,3.726472,4.2431583,57
energy resource,7.2063084,3.6671517,-1
human,2.0213287,7.545809,1
solar energy,3.6742334,2.2221954,55
technology,3.1725733,2.9640806,-1
animals,2.481335,0.64271295,-1
energy-generating resources,7.246044,3.6287675,-1
food supply,4.7103324,4.902041,47
humans,3.2107322,2.9122007,3
seawater,4.1451945,4.4574633,47
solar energy,3.6740448,2.222441,55
technology,3.172631,2.9642446,-1
mlcs,-1.4404526,2.6604114,42
mlown,-1.4488087,2.700375,42
liquefied natural gas,9.761176,1.8521868,-1
case report,5.508633,0.45251748,-1
diagnosis,4.3698,2.9157522,53
larynx,4.628115,2.5199528,53
larynx papillomatosis,4.626105,2.521624,53
lung angiography,4.6738973,2.3160608,53
papillomatosis,-1.351467,2.653961,42
respiratory system,3.7020583,2.6202693,-1
adult,14.253547,2.3268733,20
bronchial arteries,4.6928897,2.346512,53
case report,5.5083003,0.45303783,-1
english abstract,7.3349886,-0.8953886,-1
female,1.1270963,13.471263,17
human,2.0196078,7.502326,1
lung neoplasms,4.540106,2.5447938,53
papilloma,4.4955378,2.564002,53
carbon monoxide,-2.3503835,4.0655775,5
air analysis,5.913129,1.5721484,-1
car,3.2641854,2.7845025,-1
exhaust gas,-2.2348604,-2.700534,-1
housing,-1.7631315,9.612881,-1
prevention,4.887671,3.157683,-1
smoking,8.833529,10.671103,-1
air pollutants,12.316775,10.810356,-1
"air pollutants, environmental",1.6334572,5.8312144,41
animal,7.4198723,2.6653893,-1
automobiles,3.2920697,2.7204552,-1
brain chemistry,1.0418184,-2.7281673,-1
carbon monoxide,-2.3525298,4.0677776,5
carboxyhemoglobin,-1.4030366,2.688545,42
female,1.107212,13.497994,17
housing,-1.76289,9.612825,-1
human,1.96926,7.4564795,1
"infant, newborn",12.028403,10.8870535,15
male,2.937324,4.071559,18
maximum allowable concentration,4.0076003,2.904374,-1
oxygen,4.133555,3.1572495,-1
pregnancy,5.0465155,9.933376,-1
rats,1.3102726,6.4896765,-1
smoking,8.833581,10.671046,-1
"support, u.s. gov't, p.h.s.",3.1455646,4.4425545,-1
teratogens,2.2325428,4.4687085,-1
arsenic,11.305248,1.8467741,-1
chemical industry,3.0108564,1.3287603,-1
industrial hygiene,-0.37670645,8.649781,-1
occupational exposure,7.1565228,0.98369735,-1
prevention,4.871462,3.1730785,-1
"air pollutants, occupational",1.6338415,5.8303714,41
arsenic,11.309034,1.8423626,-1
arsenic poisoning,11.322668,1.8280544,-1
chemical industry,3.0109348,1.3289584,-1
environmental pollution,1.6989197,5.6310105,41
humans,3.1820261,2.9181104,3
occupational diseases,6.783112,-2.8946943,-1
risk,0.96407586,7.392256,-1
soil pollutants,5.419323,4.076817,-1
antiserum,4.053718,2.9377942,53
toxoid,4.87521,2.6649077,53
animal,7.421559,2.6637065,-1
article,4.3167377,1.4080504,22
clostridium perfringens,2.4441674,3.820315,-1
guinea pig,-0.39788336,6.019457,-1
hemolysis,4.4164886,2.7032106,53
immunization,4.8838534,2.6777198,53
immunology,1.4137608,6.177131,-1
animal,7.418796,2.6664746,-1
clostridium perfringens,2.460041,3.828987,-1
english abstract,7.335022,-0.89541894,-1
guinea pigs,-0.34119013,6.103228,-1
hemolysis,4.4221706,2.6997528,53
immune sera,4.065361,2.7889464,53
immunization,4.8841777,2.6779642,53
toxoids,-1.4077176,2.686382,42
gases - analysis,5.840824,1.6546903,-1
proportional counters,3.252582,2.8554833,58
natural gas pipelines,6.8572254,1.8824123,-1
steel,4.487648,2.3274124,-1
coal,0.96730304,6.2046328,14
ecology,-1.5026171,-3.4867487,-1
smoke,0.42214075,1.6777383,28
smoking,8.833638,10.670983,-1
united states,3.222193,6.969144,10
fossil fuel,-0.5008821,12.016126,-1
polycyclic aromatic hydrocarbon,4.058321,2.4597437,-1
air analysis,5.9130135,1.5720623,-1
geographic distribution,4.225715,3.441932,-1
netherlands,-0.95075953,0.5100745,36
accident prevention,6.622222,2.4550464,-1
lng terminals,5.233484,3.396817,-1
"natural gas, liquefied- storage",5.4018373,3.0688891,-1
industrial plants - site selection,4.8549395,3.049353,51
"natural gas, liquefied - transportation",5.5107427,2.4361465,-1
nuclear reactors - loss of coolant accidents,4.7218575,3.4023592,49
probability - theory,3.1255174,3.0308535,-1
catastrophic risks,2.206514,5.1634946,46
risk assessment,-5.8262734,2.5391507,25
accidents - analysis,2.7663283,2.1804798,-1
liquefied natural gas,9.761753,1.8525035,-1
accident,6.6501765,2.3251383,-1
dangerous goods transport,3.6922467,-1.7527939,-1
model,3.4590607,2.6870673,-1
nonbiological model,3.622848,2.648362,-1
nonhuman,10.329919,12.285884,-1
nuclear power plant,4.8109565,3.4169092,-1
prevention,4.9194016,3.125939,-1
natural gas wells - offshore,7.423303,-0.34765616,32
oil well production,4.5092835,3.1684113,-1
marine risers,5.4146657,2.3403563,38
natural gas deposits - offshore,6.6500683,2.9701948,-1
natural gas pipelines,6.8799424,1.8605027,-1
carbon dioxide,13.340944,5.080771,7
coal,0.9417463,6.2287693,14
hydrocarbon,9.223685,3.659544,-1
electric power plant,4.607459,2.6463532,51
energy,3.297754,2.429282,45
nuclear energy,4.76444,3.4238224,49
prevention,4.888096,3.1572523,-1
risk factor,0.6141919,-4.9528904,-1
carbon monoxide,-2.3425107,4.0577145,5
diagnosis,4.36863,2.9172027,53
resuscitation,4.7183704,2.4096174,53
therapy,3.6155255,3.7212555,-1
arsenic,11.30914,1.8422171,-1
arsenic acid,4.47157,2.6395583,54
arsenite sodium,4.296771,2.7154143,54
natural gas,10.043918,-6.198106,11
sulfur,4.2873187,8.622511,-1
sulfur dioxide,4.306685,8.639525,-1
air pollution,-0.32307363,-1.652206,23
desulfurization,4.0855947,2.7318094,-1
ecology,-1.5026176,-3.486741,-1
methodology,-0.36021158,4.709037,23
occupational disease,6.783201,-2.8950229,-1
occupational exposure,7.1217656,1.0250359,-1
pharmacokinetics,3.0171738,2.9583004,-1
theoretical study,7.7626386,2.3683074,27
arsenic,11.307519,1.8438323,-1
english abstract,7.335063,-0.8954553,-1
environmental exposure,4.0554085,2.2400968,0
fossil fuels,6.309033,-5.7795386,2
human,2.006211,7.5055976,1
occupational medicine,4.5635257,9.275832,-1
sulfur,4.284896,8.620191,-1
sulfur dioxide,4.3030148,8.635652,-1
carbon black,6.645885,5.1919575,40
polycyclic aromatic hydrocarbon,4.0584855,2.4599347,-1
unclassified drug,2.977335,4.788896,44
adverse drug reaction,2.8940299,4.292015,44
drug toxicity,2.9620385,4.22515,44
ecology,-1.5026181,-3.4867463,-1
intoxication,4.484912,4.594363,-1
occupational exposure,7.1615415,0.98379403,-1
pneumoconiosis,-1.3526831,2.632685,42
respiratory system,3.7027004,2.620333,-1
review,10.43712,4.123787,-1
rubber industry,4.4087296,2.3535712,-1
energy conservation,3.989657,1.0877329,-1
gas manufacture,7.487336,0.56334805,43
methane,7.924571,5.0019674,8
sewage treatment - sludge digestion,4.945493,5.354793,48
anaerobic digestion,4.178355,3.3040164,53
waste heat utilization,6.636715,1.64146,-1
geochemistry,3.5139115,4.4687834,47
natural gas,10.1900835,-6.2587094,11
petroleum geology,3.5427775,4.376893,47
oil fields,3.3994806,3.3498945,-1
carbon dioxide,13.340747,5.084069,7
coal,0.94092536,6.2249045,14
nitrogen oxide,5.50341,3.040644,-1
sulfur dioxide,4.3058877,8.637281,-1
climate,2.370397,5.0543127,-1
combustion,4.3625665,11.962388,-1
normal human,2.0490117,7.476327,1
prevention,4.888052,3.1572933,-1
therapy,3.6155324,3.7212312,-1
arsenic,11.308813,1.8425672,-1
organoarsenic derivative,4.3813686,2.841482,54
diagnosis,4.369009,2.917068,53
ecology,-1.5026358,-3.4867532,-1
electromyography,4.764411,2.0654452,53
intoxication,4.4849133,4.594348,-1
major clinical study,5.6694307,3.4896474,-1
motor nerve conduction,4.5052776,2.5315197,53
nerve conduction,4.490647,2.5444024,53
nervous system,4.087166,2.7354236,53
neurotoxicity,3.9423625,2.7425914,53
occupational disease,6.783328,-2.8952563,-1
peripheral nervous system,4.1405473,2.7097394,53
methane,7.939526,4.985885,8
energy conservation,3.9896457,1.0877266,-1
methodology,-0.36169934,4.7102857,23
sewage treatment,4.93735,5.320345,48
sludge digestion,4.9517584,5.3958983,48
theoretical study,7.762886,2.3681583,27
therapy,3.6155612,3.7212174,-1
coal gasification,0.9165666,6.2069483,14
natural gas,10.096948,-6.2186003,11
water pollution - water quality,1.9648337,-1.0745177,28
biological treatment,3.586731,3.2018385,-1
wastewater treatment,4.9337044,5.30961,48
wastewater,5.0281925,5.7388153,48
nitrogen oxide,5.506815,3.0401485,-1
sulfur dioxide,4.3019094,8.635374,-1
air pollution,-0.3239133,-1.6513853,23
community care,3.1936605,4.6094174,57
geographic distribution,4.2257433,3.4419587,-1
industry,5.188358,2.409999,38
particulate matter,9.264675,-4.0778184,-1
short survey,8.051086,5.752342,-1
urban hygiene,3.5632446,4.6879497,57
air pollutants,12.315938,10.811243,-1
air pollution,-0.32472098,-1.6497614,23
arsenic,11.308235,1.8431331,-1
asbestos,4.1707826,3.0473335,-1
canada,1.5058577,0.82817405,36
nitrogen dioxide,6.5855017,3.6340683,-1
ozone,1.3598359,-3.0075607,-1
sulfur dioxide,4.305828,8.637168,-1
