,x,y,label
dna transposable elements,7.215603,4.752177,6
"dna, plant",7.682268,4.94375,6
"epigenesis, genetic",9.893562,7.5930667,-1
"gene expression regulation, plant",8.078714,3.9065506,6
genotype,7.662674,4.8583884,-1
oryza sativa,5.0881853,5.528138,4
tissue culture techniques,7.924561,5.986273,6
atmospheric pollution,7.7700324,2.9269855,-1
concentration (composition),8.876831,4.613712,-1
dispersion,8.590805,5.738487,6
modeling,7.649728,7.0411716,6
pollutant transport,8.252257,4.368425,6
sensitivity analysis,7.1094413,6.8993163,6
traffic emission,8.141523,6.3298717,6
urban area,7.5810976,6.097,6
central europe,6.9789624,2.636967,3
eurasia,5.0202355,5.1854086,4
europe,7.009845,2.6018338,3
hungary,7.025522,2.5762506,3
computer simulation,7.996391,6.924458,6
environmental degradation,7.8992476,6.430598,6
gis,7.8753624,7.840474,-1
grass,8.663345,5.605536,6
invasive species,7.9307394,6.0106535,6
landscape structure,7.779973,6.3244796,6
parameterization,7.646002,6.8652434,6
tussock grassland,8.416005,5.670429,6
weed control,8.714725,5.973165,6
australasia,5.115373,5.2927904,4
australia,6.757405,2.7541487,3
queensland,6.7456093,2.754901,3
nassella neesiana,5.110087,5.206191,4
enzyme activity,8.748698,5.13107,6
genetic analysis,7.79368,6.55509,6
grass,8.660904,5.6071362,6
methylation,7.098251,5.1567965,-1
oryza rufipogon,5.090323,5.5913234,4
poaceae,5.1113644,5.192456,4
zizania,5.009805,5.1775684,4
zizania latifolia,5.54756,5.553999,4
automobile engines,8.65754,6.746294,6
natural gas,9.543498,8.643422,2
propulsion,8.672206,6.8589315,6
vehicle performance,8.347092,6.7611384,6
different services,8.141991,6.683709,6
duty vehicles,8.467928,6.0724454,6
emission rates,7.661235,4.2899394,6
energy supplies,8.719588,8.11936,6
operational fleet,8.292334,6.472588,6
propulsion system,8.668265,6.830343,6
real-world emission,8.328616,6.185869,6
vehicle speed,8.345034,6.7747664,6
natural gas vehicles,8.711288,6.3244762,2
fuels,9.240734,5.889941,6
powertrains,-2.462658,5.0732226,-1
roads and streets,8.707054,7.39944,-1
driving conditions,7.9585166,6.416262,6
experimental test,7.612556,7.1976695,6
geographic information,8.074028,6.808733,6
light duty vehicles,8.47665,6.089193,6
matlab simulink models,7.625675,7.25008,6
on-board measurements,8.293499,6.2546983,6
real-world emission,8.329416,6.1864057,6
real-world performance,8.311276,6.196591,6
testing,8.071535,6.76519,6
engines,5.9939427,1.8450419,1
powertrains,-2.4621058,5.073435,-1
roads and streets,8.707022,7.3993964,-1
alpine areas,7.5868998,6.0914783,6
diesel technology,6.058791,2.010801,1
emission performance,7.641653,4.2750454,6
exhaust emission,9.286285,8.341476,-1
on-board measurements,8.293275,6.255621,6
pollutant emission,8.222242,4.3098016,6
road performance,8.351907,6.7546816,6
simulation program,7.9768143,6.9560943,6
off road vehicles,8.641646,6.5261927,6
4 aminobutyric acid,9.153406,4.861515,6
calcium channel,10.513298,5.1069264,6
anesthesia,4.9418163,5.4999595,4
anesthesia level,8.065588,6.1843586,6
brain cortex,8.111858,5.6589103,6
cell interaction,8.037316,5.9910917,6
cholinergic activity,8.512911,5.2789125,6
computer analysis,7.958996,6.8739104,6
conference paper,8.141017,17.387234,-1
decision making,7.6906233,7.3138766,6
dendrite,8.169213,5.5243583,6
electroencephalography,5.124831,5.893839,4
feedback system,8.09718,6.5883484,6
history of medicine,8.121478,6.317291,6
human,8.386205,3.3442097,-1
information processing,8.151628,6.7573113,6
mitral cell,8.072691,5.786825,6
molecular dynamics,7.010208,6.4796963,5
nerve cell,8.059827,5.7658854,6
nerve excitability,8.141287,5.6256037,6
nerve fiber,8.176306,5.7034936,6
neuromodulation,5.2923255,5.310012,4
neurotransmission,8.501764,5.2949624,6
odor,8.38197,5.3172855,-1
olfactory bulb,1.2337729,4.823412,-1
olfactory discrimination,8.198607,5.540503,6
optics,7.996571,6.057973,6
orbital cortex,8.174623,5.582345,6
oscillation,8.183848,6.261642,6
psychophysics,5.1227884,5.6807175,4
rem sleep,5.2373204,5.2300167,4
smelling,8.923125,5.470311,6
sniffing,8.9419,5.5134416,6
stimulus,7.9083037,6.2492294,6
synapse,8.221748,5.4951243,6
wakefulness,4.979461,5.213165,4
mammalia,7.588858,7.296751,-1
lactobacillus,8.049041,4.256096,6
lactobacillus sp.,8.0478735,4.2553334,6
lactococcus,4.9608474,5.1843414,4
myoviridae,5.07306,5.227968,4
podoviridae,5.0168896,5.172303,4
siphoviridae,4.9962444,5.186735,4
streptococcus,8.3505945,4.5872808,6
bacteriophage,8.504177,4.9150634,6
biological model,7.590848,7.5705895,6
classification,1.9684038,6.787878,-1
genetics,9.161461,10.215095,-1
isolation and purification,8.622828,5.3180647,6
lactobacillus,8.048993,4.256194,6
physiology,7.295835,7.106098,-1
review,8.288559,8.88739,-1
species difference,7.9353614,6.011917,6
virology,6.9738874,7.1562843,5
bacteriophages,8.503862,4.9109397,6
lactobacillus,8.048865,4.2559505,6
"models, biological",7.591737,7.5662136,6
species specificity,7.928897,5.9922194,6
acceleration performance,8.195831,6.455568,6
automatic gearboxes,8.527488,6.410278,6
automatic transmission,8.64175,6.7454357,6
constant speed,8.230113,6.414258,6
conventional fuel,11.078202,1.5588436,-1
conventional propulsion,8.671069,6.8587017,6
driving conditions,7.9616385,6.416648,6
emission concentration,7.6814375,4.311137,6
emission reduction,7.63197,4.2049365,6
exhaust mass,9.361136,8.262029,-1
fuel blends,8.9124565,5.6086826,-1
full-load,8.305332,6.2754264,6
kyoto agreements,5.250828,5.195764,4
light duty vehicles,8.476752,6.090308,6
measurement methods,7.8527665,6.7744446,6
measurement results,7.838001,6.797885,6
nitrous oxide emissions,10.260046,4.5010324,6
on-board measurements,8.293162,6.2554717,6
pollutant emission,8.217229,4.329265,6
propulsion system,8.664777,6.8265824,6
real time,8.163067,6.1905847,6
real-world emission,8.324629,6.1895275,6
suv,8.493251,6.74912,6
test drive,8.167206,6.7040195,6
test vehicle,8.277468,6.749021,6
total length,8.1367035,5.997315,6
carbon dioxide,13.232397,8.731805,0
diesel engines,5.933925,1.7917619,1
emission control,8.855413,6.8691792,-1
gasoline,11.023799,1.49697,-1
hybrid systems,9.435692,7.5516286,6
hybrid vehicles,9.451421,7.487815,6
land vehicle propulsion,8.350889,6.794093,6
modal analysis,7.097052,6.9704347,6
nitrogen oxides,10.274099,4.547112,6
fuels,9.259752,5.8919497,6
after-treatment technology,8.318044,6.108537,6
catalytic combustion of methane,8.814531,5.815793,6
catalytic performance,8.753286,5.8696513,6
cng,6.1513286,2.011827,1
cng engine,6.1400304,2.0046146,1
commercial catalyst,8.741675,5.351149,6
comparative analysis,7.106988,7.0101085,6
conventional gasoline,11.054581,1.5334307,-1
cordierite monolith,5.165976,5.2716174,4
flame temperatures,8.308948,5.421781,6
gasoline engines,6.3858356,2.2949846,1
methane combustion,8.828062,5.806482,6
methane conversions,11.115657,1.6238552,-1
methane emissions,11.077801,1.6615515,-1
nano-structured,8.231762,6.412439,6
noble metal loading,9.82202,4.9836783,6
non-renewable,8.790319,8.239171,6
pcrovskite,5.1962786,5.263756,4
per unit,8.688012,6.7618747,6
perovskite type oxides,10.054785,4.7194448,6
realistic conditions,7.930284,6.4434123,6
soot particulates,7.5340943,2.2077801,-1
substitution effect,6.806772,3.575994,-1
supported pd,5.268704,5.2399974,4
test rigs,8.096218,6.7592683,6
three way catalysts,8.743327,5.3288937,6
unburned hydrocarbons,9.519897,4.5708823,6
weight percentages,8.477063,6.098805,6
aluminum,9.896201,4.8551836,6
carbon dioxide,13.236811,8.72924,0
catalysis,8.7024555,5.314757,6
combustion,8.663722,5.9729166,-1
diesel engines,5.998043,1.8531072,1
exhaust systems (engine),8.701018,4.866498,-1
flue gases,17.084301,6.0745997,-1
fossil fuels,7.6747584,3.3681412,-1
gasoline,11.059837,1.5277247,-1
greenhouse effect,7.7978654,3.0736039,6
methane,11.090992,1.6482451,-1
palladium,9.923167,4.9148364,6
perovskite,10.016992,4.754381,6
precious metals,9.853773,4.9726543,6
catalyst activity,8.745796,5.348436,6
arabidopsis,9.668177,8.320174,-1
arabidopsis thaliana,9.666698,8.325849,-1
arabidopsis protein,8.488684,4.7854586,6
"cbf1 protein, arabidopsis",8.48815,4.7855477,6
"cbf2 protein, arabidopsis",8.487747,4.785259,6
"dreb1a protein, arabidopsis",8.486525,4.7852044,6
plant dna,7.6866727,4.944914,6
transactivator protein,9.080129,4.979506,6
transcription factor,7.461376,4.6774316,6
acclimatization,5.199173,5.5632577,4
arabidopsis,9.645669,8.285715,-1
article,-5.19816,4.5272264,-1
cold,8.388985,5.307031,6
freezing,8.383753,5.3383355,6
gene,8.371443,4.5541706,6
gene expression regulation,8.066345,3.755561,6
genetics,9.163265,10.21231,-1
metabolism,14.686855,6.2938886,-1
phenotype,7.7640915,4.7706823,-1
polymerase chain reaction,7.944282,4.8536477,6
promoter region,8.047495,4.5049067,6
regulon,5.021475,5.293283,4
sequence alignment,8.028605,4.862077,6
single nucleotide polymorphism,7.100496,5.536005,6
acclimatization,5.1996326,5.5628667,4
arabidopsis,9.667999,8.323991,-1
arabidopsis proteins,8.489072,4.7855816,6
cold,8.3889265,5.30901,6
"dna, plant",7.6806436,4.9429774,6
freezing,8.386672,5.3414683,6
"gene expression regulation, plant",8.075334,3.8857417,6
"genes, plant",8.712217,5.3914337,6
phenotype,7.738246,4.815346,-1
polymerase chain reaction,7.9442086,4.85355,6
"polymorphism, single nucleotide",7.1124506,5.5268445,6
promoter regions (genetics),8.055875,4.471978,6
regulon,5.035574,5.2063866,4
sequence alignment,8.029306,4.8605094,6
trans-activators,5.08911,5.203548,4
transcription factors,7.46187,4.6786065,6
automobile engines,8.660661,6.746841,6
brakes,8.434337,6.7044425,6
combustion equipment,8.4543495,6.4238987,6
fossil fuels,7.676421,3.3800983,-1
fuel pumps,8.898647,5.5893908,-1
gas emissions,6.339889,1.3451514,-1
gas engines,6.3889575,2.2980752,1
hydrogen,10.889441,5.618052,-1
ignition,8.226103,6.326052,6
internal combustion engines,7.8455763,5.600968,-1
natural gas,9.557301,8.643499,2
pollution,7.677875,3.3370376,6
roads and streets,8.707022,7.399422,-1
combustion model,8.688538,6.0011873,-1
flame propagation speed,8.215379,6.3170094,6
flame speed,8.22767,6.3830137,6
heat release rate (hrr),8.387717,5.69783,6
heavy duty vehicles,8.452923,6.053404,6
maximum brake torques,8.2782135,6.427965,6
road transportation,8.506657,6.6639724,6
sustainable transportation,8.427034,6.5448704,6
natural gas vehicles,8.707584,6.320954,2
alternative fuels,9.739588,1.7979681,-1
anaerobic digestion,9.3174515,3.1202056,-1
biodiesel,24.036106,6.1932793,-1
biological materials,8.577003,6.10911,6
biomass,9.61015,6.005308,6
carbon monoxide,13.266469,8.767713,0
energy balance,8.731322,8.232736,6
ethanol,9.421048,4.2000585,6
fuels,9.240737,5.8898115,6
methane,11.0857935,1.6529865,-1
renewable energy resources,8.792411,8.2678795,6
bio ethanols,8.652948,7.295934,6
biomethane,5.028656,5.3201523,4
co-products,8.344729,6.295834,6
emission levels,7.675317,4.295175,6
numerical evaluations,7.5448675,7.0027556,6
tail pipe emissions,9.368118,8.27272,-1
transport fuels,9.223817,5.9833527,6
united kingdom,3.5268242,5.912142,-1
leakage (fluid),8.798386,4.694604,-1
cyclic gmp,0.83826715,5.265558,-1
cyclic nucleotide,8.051077,5.042673,6
article,-5.1966944,4.5240726,-1
caenorhabditis elegans,8.027147,2.4394376,-1
environmental factor,7.8821263,6.4337673,6
nonhuman,-3.7868881,18.432207,-1
photoreceptor cell,7.8916197,5.5794377,6
photostimulation,5.3051867,5.259578,4
phototaxis,4.984743,5.188797,4
phototransduction,5.066469,5.2747645,4
priority journal,8.149301,17.416859,-1
sensory nerve cell,8.112785,5.6651053,6
survival,8.458129,4.959831,6
vertebrate,7.674402,5.898721,6
worm,4.8341494,5.7098317,4
animals,8.736842,6.8592663,-1
"animals, genetically modified",8.64164,5.393354,6
caenorhabditis elegans,8.024044,2.4365373,-1
caenorhabditis elegans proteins,8.016278,2.4520488,-1
cyclic gmp,0.8382725,5.2655582,-1
cyclic nucleotide-gated cation channels,12.572368,5.157803,-1
diltiazem,5.95751,4.728044,4
"dose-response relationship, drug",6.822985,3.6344097,-1
"dose-response relationship, radiation",7.9585085,5.912,6
enzyme inhibitors,8.736707,5.1290197,6
guanylate cyclase,8.670071,5.1245184,6
ion channels,12.128573,5.017412,-1
light,7.973208,4.3140864,6
motor activity,8.353896,6.8042693,6
"neurons, afferent",8.209978,5.5080814,6
paralysis,8.137106,5.6185784,6
patch-clamp techniques,8.406506,6.033641,6
phototransduction,5.1059127,5.2528243,4
ultraviolet rays,8.025031,4.600806,6
adenosine kinase,8.722854,5.112449,6
adenosylhomocysteinase,5.14459,5.2120094,4
arabidopsis protein,8.484709,4.7847424,6
cytokinin,5.2791276,5.2764697,4
phytohormone,5.054941,5.1712112,4
arabidopsis,9.667127,8.324034,-1
article,-5.2301073,4.5039377,-1
dna methylation,7.0935082,5.153203,-1
down regulation,7.430595,4.684558,6
drug effect,6.772122,3.5249171,-1
enzymology,7.0325785,6.8259363,5
gene expression regulation,8.066708,3.7552457,6
genetics,9.161249,10.215512,-1
high performance liquid chromatography,8.482001,5.8035502,6
metabolism,14.660593,6.267861,-1
physiology,7.2943726,7.1074347,-1
reverse transcription polymerase chain reaction,7.9636874,4.877331,6
rna interference,6.914791,4.6400084,6
transgenic plant,8.706698,5.4360914,6
adenosine kinase,8.7168455,5.1118283,6
adenosylhomocysteinase,4.9464498,5.2610273,4
arabidopsis,9.666709,8.325898,-1
arabidopsis proteins,8.4890175,4.785615,6
"chromatography, high pressure liquid",8.455972,5.8031454,6
cytokinins,5.1488233,5.283184,4
dna methylation,7.0972166,5.1556535,-1
down-regulation,8.261104,6.283037,6
"gene expression regulation, plant",8.077145,3.9092722,6
plant growth regulators,8.760455,5.6006494,6
"plants, genetically modified",8.628788,5.41109,6
reverse transcriptase polymerase chain reaction,7.9627995,4.8768787,6
rna interference,6.915168,4.640835,6
arabidopsis,9.666787,8.325929,-1
arabidopsis thaliana,9.6668,8.326033,-1
amine,9.633052,4.690174,6
cyclic amp,8.8894005,5.0055985,6
guanylate cyclase,8.658377,5.1288924,6
transient receptor potential channel,8.485633,5.2648754,6
chemoreceptor,4.974788,5.183464,4
grueneberg ganglion,8.094879,5.600474,6
human,8.376103,3.3526702,-1
masera organ,5.222161,5.5148473,4
neurotransmission,8.5060215,5.2915306,6
nonhuman,-3.7898204,18.4275,-1
nose cavity,8.07514,5.699644,6
odor,8.381977,5.3172927,-1
olfactory epithelium,8.191627,5.475742,6
olfactory nerve,8.179293,5.556148,6
olfactory system,8.231984,6.3154573,6
pressure sensation,8.28331,5.715468,6
priority journal,8.11588,17.386286,-1
review,8.288737,8.887483,-1
sensory nerve cell,8.108619,5.6666007,6
sensory system,8.231445,6.3154016,6
signal transduction,8.211882,7.9191575,-1
survival,8.485329,4.9319215,6
vomeronasal organ,7.939692,6.1598496,-1
animals,8.733805,6.8562794,-1
epithelium,8.15203,5.4819903,6
humans,8.30677,3.425985,-1
olfactory bulb,1.2337911,4.823417,-1
signal transduction,8.209028,7.9162626,-1
smell,8.941338,5.5131645,6
vomeronasal organ,7.9396954,6.1598487,-1
animalia,5.035318,5.29664,4
mammalia,7.5888615,7.2967467,-1
rodentia,7.588863,7.296757,-1
catalysts,8.713165,5.3222675,6
combustion synthesis,8.833342,5.938981,6
exhaust gases,9.308198,8.318523,-1
methane,11.040583,1.698319,-1
natural gas,9.556347,8.64046,2
palladium,9.9236,4.9148135,6
perovskite,10.015207,4.755504,6
scanning electron microscopy,7.9657207,6.046916,6
combustion microreactor,8.661716,5.973217,-1
field emission scanning electron microscopy,7.962489,6.068949,6
methane combustion,8.827663,5.804206,6
temperature programmed oxygen desorption (tpd),8.315215,5.384268,6
gas engines,6.39008,2.2992764,1
allele,7.577688,4.902339,-1
article,-5.20654,4.5186954,-1
controlled study,7.258507,12.664864,-1
demethylation,7.1504803,5.1943035,-1
dna methylation,7.0973225,5.15571,-1
epigenetics,13.44628,8.297171,-1
exon,7.7289658,5.047487,6
gene expression,8.453247,4.483971,6
gene sequence,8.354788,4.5704293,6
intron,7.72908,5.047368,6
maize,8.939432,5.6076674,6
nonhuman,-3.7912009,18.433313,-1
pericarp,5.1323113,5.2254467,4
phenotype,7.7681174,4.7674704,-1
pigmentation,8.141021,5.488255,6
priority journal,8.154302,17.411545,-1
seed kernel,8.817524,5.5813165,6
base sequence,8.028159,4.861822,6
"crosses, genetic",7.230216,6.096767,6
dna methylation,7.103666,5.162803,-1
"epigenesis, genetic",9.893528,7.5930476,-1
"gene expression regulation, plant",8.075427,3.8867886,6
"genes, plant",8.704085,5.396492,6
molecular sequence data,7.71214,7.0239296,6
mutation,8.387467,4.538462,6
nucleic acid hybridization,9.116336,4.865968,6
phenotype,7.7683845,4.7672,-1
pigmentation,8.136612,5.493196,6
"polymorphism, restriction fragment length",7.2025747,5.4844575,6
"sequence analysis, dna",7.369763,5.055479,6
tandem repeat sequences,7.9535356,4.901977,6
transcription factors,7.471571,4.685358,6
zea mays,5.033086,5.2398205,4
zea mays,4.999168,5.2305984,4
agricultural engineering,8.3417015,6.533461,6
carbon dioxide,13.227899,8.729278,0
engines,5.994449,1.8507873,1
fossil fuels,7.678438,3.3816388,-1
internal combustion engines,7.8355894,5.5989428,-1
natural resources,8.228654,7.2134824,6
proven reserves,8.226415,7.214006,6
renewable energy resources,8.826017,8.261301,6
alternate fuels,9.738657,1.7991701,-1
combustion engines,7.8353314,5.5988917,-1
environment,7.655437,6.0724373,6
environment protection,7.375602,6.520953,6
oil and natural gas,9.548759,8.632773,2
reliability and safeties,4.986312,5.579517,4
renewable energy source,8.790239,8.265569,6
sources of energy,8.744145,8.214903,6
fuels,9.240936,5.8901157,6
social aspects,7.772056,6.5346136,6
balanced assessment,7.948283,6.4030046,6
intergovernmental panel on climate changes,4.209909,5.0515566,-1
leading experts,8.382503,6.6562004,6
policy decisions,7.675503,6.8566604,6
policy makers,7.6718063,6.9028263,6
state of the art,7.8783603,6.5646377,6
working groups,7.84778,6.511841,6
climate change,4.2104006,5.046286,-1
air quality,10.282972,5.335208,-1
atmospheric pollution,7.7698116,2.9269667,-1
nongovernmental organization,7.955653,6.5591207,6
urban area,7.5809927,6.096819,6
urban policy,7.6367297,6.471457,6
urban population,7.621785,6.271187,6
urban renewal,7.679788,6.3097568,6
asia,7.0014143,2.6160412,3
delhi,5.4688683,5.2015333,4
eurasia,5.162603,5.3038464,4
india,6.5887294,3.0865607,3
south asia,6.9852285,2.6375833,3
combustion,8.662319,5.9739714,-1
gas engines,6.3908772,2.3000968,1
scanning electron microscopy,7.964276,6.0481358,6
thermodynamic properties,7.935811,6.1023164,6
